order_id,customer_id,order_dt,payment_method
43893,2140545,16.05.2022,offline
43857,3439255,25.05.2021,offline
43801,8912688,17.04.2023,offline
43793,2491745,"06.04.2023",online
43781,7664568,"08.07.2020",online
43778,6071307,23.05.2022,online
43731,6358354,12.04.2022,offline
43650,935381,28.04.2022,offline
43613,2193120,13.07.2022,online
43566,7586335,17.05.2022,offline
43545,6118259,"23.04.2020",offline
43504,2407002,19.03.2021,offline
43484,2565819,"14.03.2020",offline
43472,9279399,"09.02.2022",online
43449,4180347,22.04.2023,online
43388,7522060,"04.10.2022",online
43329,5430901,"01.08.2021",online
43294,2911210,27.12.2022,online
43256,7864358,"15.12.2020",offline
43207,4438991,"30.01.2020",offline
43080,2565819,29.07.2022,offline
43029,6371316,"09.02.2020",online
43015,4376295,26.10.2021,online
43008,9586314,"11.05.2020",online
42974,7528079,"03.12.2020",offline
42960,865084,"16.02.2020",offline
42955,8112662,18.11.2021,online
42888,7637780,30.03.2023,online
42812,9481903,"03.06.2021",offline
42796,2456567,"18.02.2020",online
42759,1220217,"07.12.2021",online
42737,7760533,11.04.2022,online
42674,8294970,21.05.2021,offline
42662,9090105,23.10.2022,online
42649,9963256,"29.05.2020",online
42617,1436524,"03.12.2022",online
42584,2130937,"08.11.2022",online
42570,7431085,"19.01.2020",offline
42567,8131696,10.09.2021,offline
42533,2840310,"09.06.2022",offline
42523,4494818,"02.06.2021",offline
42519,9525027,"02.04.2021",offline
42411,1827107,20.12.2021,online
42401,5287635,21.09.2022,offline
42374,4498799,27.10.2021,online
42323,4498799,"29.07.2020",offline
42320,4818421,"26.02.2020",online
42294,9517861,21.05.2021,offline
42219,9530444,12.03.2022,online
42206,4641043,26.11.2022,offline
42065,9963256,22.08.2022,offline
42051,3896308,16.02.2023,offline
42034,1436524,20.06.2022,online
41991,6350976,24.02.2021,offline
41984,4147806,"05.08.2021",online
41944,1806908,"01.10.2021",offline
41932,4378452,19.07.2021,offline
41906,1678715,29.01.2022,online
41903,3318448,16.02.2023,offline
41902,4683435,26.03.2022,online
41856,4104376,"20.04.2020",offline
41845,8903079,14.10.2021,online
41795,4948747,29.11.2021,offline
41778,7431664,26.02.2021,offline
41736,1338867,13.11.2021,online
41663,9767097,"02.01.2020",offline
41614,5178045,"11.11.2020",offline
41571,9849164,15.10.2021,online
41484,9511373,"07.02.2022",offline
41482,8195073,"07.11.2021",offline
41415,687924,16.08.2021,online
41411,9767097,"02.02.2020",online
41342,4244509,31.12.2021,online
41313,9767097,29.01.2022,online
41242,5126609,28.03.2022,offline
41225,9399964,"08.11.2021",online
41210,7803392,11.08.2021,offline
41188,6520695,25.12.2021,offline
41187,5122784,"02.05.2020",offline
41163,7964933,21.05.2021,offline
41155,1089729,26.03.2021,offline
41149,6408200,"31.01.2020",offline
41117,2546847,"26.11.2020",offline
41016,3439255,14.04.2023,offline
40985,2576384,"04.12.2021",offline
40925,9358854,"06.11.2021",online
40914,4536683,10.09.2022,offline
40829,3656851,"04.12.2021",offline
40814,4963142,19.03.2021,online
40714,6086732,25.04.2023,offline
40652,7397121,10.07.2021,online
40634,6022622,23.01.2021,offline
40607,7130090,"23.12.2020",offline
40584,2471692,21.10.2022,online
40561,9963365,"03.01.2020",online
40552,8979408,"05.11.2021",online
40502,2654849,"03.09.2021",online
40498,4775564,"08.01.2022",offline
40480,961260,"14.05.2020",online
40465,2903945,"27.04.2020",offline
40453,2365208,"16.08.2020",offline
40413,7664568,23.11.2022,online
40394,2122115,16.09.2021,online
40387,8552253,"03.08.2021",offline
40333,2239595,20.09.2022,online
40309,7946810,13.06.2021,offline
40237,1806908,30.12.2021,online
40234,9552296,18.11.2022,offline
40223,6809972,"31.03.2020",online
40220,9871721,16.07.2022,online
40204,3277864,"13.01.2020",online
40160,2841676,29.10.2021,offline
40159,1338867,22.04.2022,offline
40122,9565866,"04.09.2022",offline
40096,3423229,26.06.2022,offline
40095,6809972,27.02.2023,offline
40058,2769270,24.06.2021,offline
40041,8494844,13.02.2021,online
40029,449278,31.12.2022,online
40013,4775564,"06.08.2022",online
40010,5635923,27.02.2023,online
40003,209740,"04.06.2021",online
39985,7728365,"04.03.2022",offline
39953,9530444,26.07.2022,online
39936,6043995,19.05.2022,online
39926,2996899,15.01.2023,offline
39895,7431085,"09.01.2022",online
39894,1125364,12.09.2022,offline
39868,3352639,15.02.2023,online
39863,3892795,"09.05.2021",online
39809,9841663,"06.07.2020",offline
39786,2407002,22.04.2021,offline
39736,9685194,22.04.2023,online
39693,258432,"03.04.2021",online
39664,5385017,"17.01.2020",offline
39659,8731299,12.09.2021,online
39580,8294970,13.08.2022,offline
39536,2407002,"25.03.2020",online
39452,3320816,22.11.2021,online
39438,6397165,11.08.2022,offline
39428,106946,14.01.2023,offline
39408,9871721,"10.10.2020",online
39286,3439255,"01.07.2022",offline
39273,2471692,16.10.2021,offline
39253,8157735,22.09.2022,online
39252,6397165,"01.04.2023",online
39224,8494844,19.06.2022,online
39155,5980316,"07.05.2021",offline
39116,7757457,28.04.2023,online
39104,1757142,29.12.2022,offline
39101,5385017,23.09.2022,offline
39083,4104376,"26.08.2020",offline
39081,8506018,"31.03.2020",online
39076,2239595,22.01.2023,online
39072,4713578,"12.08.2020",online
39048,4374148,30.08.2022,online
38969,4398096,12.09.2022,offline
38957,9517861,23.01.2021,offline
38902,455715,"15.01.2020",offline
38880,7321157,"06.02.2020",offline
38877,3669675,10.05.2021,offline
38813,3896175,"04.02.2023",online
38758,3352639,24.11.2022,offline
38694,8542490,28.12.2022,online
38684,6520695,13.10.2021,offline
38681,8343389,"13.12.2020",online
38679,4775564,14.10.2021,online
38678,9586314,10.02.2023,online
38655,8912688,"09.03.2021",offline
38603,7637780,"03.02.2020",offline
38578,1388281,"07.08.2020",online
38561,2407002,17.04.2021,online
38556,2407002,18.01.2023,offline
38545,950760,25.11.2022,online
38484,953082,31.05.2022,offline
38455,2968078,31.08.2022,online
38423,6615705,"16.08.2020",offline
38372,2968078,"19.12.2020",offline
38199,380443,"21.01.2020",offline
38180,2437302,19.05.2021,online
38175,4631776,14.05.2021,online
38172,271207,"02.09.2021",online
38167,8596601,10.05.2022,online
38135,2627693,"09.04.2022",offline
38045,2565819,18.01.2022,offline
38023,6319082,"18.08.2020",offline
38006,3656851,"07.04.2021",online
38002,4374148,16.02.2022,offline
37942,9020769,26.10.2022,online
37895,2863917,28.01.2021,online
37813,2841676,26.04.2022,online
37792,3896308,19.03.2023,online
37772,400916,14.04.2021,offline
37748,7397121,12.04.2021,online
37661,2903945,21.03.2022,online
37593,9622792,31.05.2022,offline
37552,7244925,"19.02.2020",online
37504,7253873,10.10.2022,offline
37488,3205971,"04.08.2022",offline
37367,5875923,"21.06.2020",offline
37364,2903945,"02.05.2022",online
37243,2627864,"26.09.2020",offline
37202,1908237,"18.06.2020",offline
37127,1678715,"06.09.2021",offline
37120,1860821,"02.03.2020",online
37049,1291926,19.07.2021,offline
37039,9955675,25.10.2021,online
37002,4296424,11.06.2021,offline
36992,6173911,"16.09.2020",offline
36988,3863105,28.01.2022,online
36816,8291592,28.10.2021,online
36803,4061505,"30.03.2020",online
36760,1939578,"04.08.2020",online
36759,7081465,19.03.2022,online
36739,4812043,"01.07.2020",online
36733,2080808,10.03.2021,offline
36718,3656851,14.06.2022,offline
36712,6370195,15.08.2021,online
36661,4812043,30.08.2021,online
36648,7776169,"23.05.2020",online
36580,6517519,"02.03.2023",offline
36567,3591982,13.07.2021,offline
36554,5955589,25.10.2022,online
36550,9841596,"04.11.2021",offline
36534,400916,25.06.2021,offline
36521,6520695,"07.02.2023",online
36509,8157735,"06.05.2020",offline
36498,2181414,"01.02.2022",offline
36490,3097030,31.07.2022,online
36453,4948747,21.04.2022,online
36432,4296424,"08.07.2020",offline
36414,8172912,17.02.2023,offline
36346,7946166,"11.08.2020",offline
36082,8542490,22.06.2021,offline
36070,816871,11.12.2021,online
36011,6811586,12.12.2021,offline
35971,9156396,26.05.2022,offline
35924,4966258,"02.01.2023",offline
35916,5199655,"20.03.2020",online
35885,4773017,"17.07.2020",online
35884,4565766,"09.04.2021",offline
35849,5937818,25.10.2021,online
35834,1916207,17.10.2022,online
35788,3892795,14.04.2021,offline
35771,7757457,"08.06.2020",online
35760,563853,30.04.2021,offline
35717,9484200,27.01.2021,offline
35613,6510939,"17.01.2020",online
35609,6408200,30.03.2023,online
35583,2903945,19.12.2021,online
35442,5852935,22.05.2021,offline
35401,2912609,"02.04.2021",online
35305,3363037,"01.07.2021",online
35303,9671215,"02.01.2020",online
35281,8433372,"02.05.2022",online
35276,9941395,25.04.2023,online
35262,7751030,23.10.2022,online
35201,1334341,23.08.2022,offline
35147,8596601,17.12.2022,offline
35136,8190145,14.07.2022,offline
35077,4189625,"05.04.2023",offline
35073,2962652,20.08.2021,online
35018,1768745,28.08.2021,offline
35001,4818421,"09.09.2020",offline
34991,4189625,15.02.2022,offline
34895,1678715,"03.12.2021",offline
34777,6319082,"07.07.2020",online
34769,7862603,"04.05.2022",online
34768,7664568,22.05.2021,offline
34756,7830975,17.11.2021,offline
34717,3097030,12.06.2021,offline
34711,4536632,"03.06.2022",online
34702,5937818,"14.09.2020",offline
34685,3699199,24.01.2023,online
34678,8793286,"25.11.2020",online
34641,3704618,"07.05.2020",offline
34576,4773017,10.08.2022,offline
34528,9444547,24.08.2021,online
34525,4748490,"01.11.2022",offline
34330,2125342,15.04.2022,online
34302,1338867,"01.01.2020",offline
34235,6922838,"12.08.2020",online
34232,3896175,12.06.2021,online
34202,5202940,"01.01.2020",online
34041,7522060,"02.12.2021",offline
34030,7431085,"08.08.2021",offline
34025,4617094,"06.04.2022",offline
34000,9481903,"07.07.2022",offline
33973,8294970,"05.03.2023",online
33969,3896175,29.04.2022,online
33942,8264228,"04.09.2022",online
33919,9090105,"03.04.2021",online
33834,2962652,"11.05.2020",offline
33816,9530444,"12.12.2020",online
33799,3704618,"21.04.2020",offline
33773,5031080,"13.12.2020",online
33765,8979408,20.05.2022,offline
33738,1939578,"09.05.2022",online
33627,5132474,"06.10.2020",offline
33619,8887959,26.03.2022,offline
33606,3348290,22.07.2022,offline
33596,7013402,"26.04.2020",offline
33591,8494844,29.01.2022,online
33566,4334962,19.04.2023,online
33561,2523079,"18.06.2020",offline
33555,7486474,"09.12.2022",online
33549,6510939,18.04.2023,online
33479,4683435,10.07.2021,offline
33378,1644687,19.06.2022,online
33363,5348771,"24.02.2020",online
33351,4748490,16.08.2022,offline
33306,8760454,"05.08.2022",offline
33255,2951321,26.07.2022,online
33226,4376295,"21.01.2020",online
33221,7081465,30.01.2023,online
33219,8591362,"22.10.2020",offline
33201,4374148,"05.07.2022",online
33181,7637780,26.02.2023,offline
33180,581451,"08.07.2021",offline
33101,5122784,29.10.2021,online
33052,4536683,"09.08.2021",online
33035,1678715,"08.05.2021",online
33019,581451,19.09.2022,offline
33017,8334540,15.01.2021,online
32986,8701726,"01.08.2021",online
32978,1825752,"29.04.2020",offline
32932,1338867,21.06.2021,offline
32918,4090948,24.05.2022,online
32862,2911210,29.07.2022,online
32763,288916,"09.09.2022",offline
32732,6177237,"05.06.2021",offline
32681,1838335,29.11.2022,online
32659,6177237,30.10.2021,online
32527,269301,25.07.2022,offline
32460,2215761,14.11.2021,online
32423,4536632,"25.05.2020",online
32366,4812043,20.02.2022,online
32288,1759350,"02.02.2023",online
32260,339581,"03.11.2021",offline
32245,5761311,21.04.2022,online
32226,3232209,20.01.2023,online
32201,953082,"01.02.2020",online
32171,6809972,12.02.2021,offline
32170,6173911,"05.01.2020",online
32154,3237649,"03.03.2023",online
32143,1436524,21.04.2022,online
32053,2911210,28.08.2022,offline
32050,3656851,"07.05.2022",online
31981,6908036,"31.10.2020",online
31960,9568232,"06.11.2021",online
31910,6319082,15.08.2022,online
31858,9941395,"07.02.2022",online
31837,2565819,10.04.2023,offline
31823,972383,"02.03.2020",offline
31798,9156396,29.11.2021,offline
31783,2181414,14.05.2022,online
31767,3656851,"18.02.2020",offline
31727,1644687,"03.12.2021",offline
31709,263450,19.09.2021,offline
31662,6276862,"09.11.2020",offline
31622,2565819,"01.10.2022",online
31600,8157735,"18.10.2020",offline
31599,6370195,"02.04.2022",online
31528,3344608,"16.07.2020",offline
31517,8790076,"16.01.2020",online
31452,7081465,26.01.2022,offline
31424,1768745,"08.06.2020",offline
31335,8545580,25.01.2022,offline
31230,3316103,"28.12.2020",offline
31227,1469502,"16.03.2020",offline
31219,8987261,16.02.2023,offline
31122,1939578,"12.01.2020",offline
31098,3704618,13.12.2021,online
31043,2033294,"08.09.2020",online
31031,8376874,"27.11.2020",offline
30974,4683435,"20.08.2020",offline
30966,6319082,"04.09.2021",offline
30931,4631776,"10.08.2020",online
30891,1928249,20.05.2021,offline
30853,4818421,"20.05.2020",offline
30777,9399964,24.01.2021,online
30764,1788676,16.01.2022,offline
30763,380443,"23.03.2020",online
30732,5202940,12.07.2021,online
30729,2122115,13.10.2022,offline
30707,4534342,14.11.2021,offline
30636,209740,24.03.2023,offline
30610,4947863,16.05.2021,offline
30555,1388281,"01.02.2021",online
30538,816871,11.03.2021,online
30487,5893207,23.05.2021,online
30346,4498799,"08.12.2022",online
30292,7375328,23.09.2021,online
30291,9450891,26.04.2022,offline
30254,9671215,"05.07.2022",online
30253,5430901,"04.05.2021",online
30242,1388281,"30.08.2020",offline
30231,7964933,"01.07.2022",online
30217,9517861,20.07.2022,offline
30197,9767097,"28.02.2020",online
30165,9603222,13.10.2021,offline
30128,9603222,"05.03.2020",offline
30119,1825752,"03.04.2023",offline
30118,1156414,29.06.2021,offline
30087,9858259,10.01.2022,online
30075,9404247,"25.05.2020",offline
30026,2740696,10.03.2022,offline
30015,3892795,22.03.2023,online
29997,4814995,"24.09.2020",offline
29934,953082,24.04.2023,online
29931,6803453,"27.04.2020",offline
29851,816871,24.04.2022,offline
29842,5852935,11.05.2021,online
29813,5907832,20.07.2022,offline
29795,2215761,"08.06.2021",online
29763,4090948,19.06.2021,online
29669,2551848,24.03.2021,online
29661,2033294,12.07.2021,offline
29637,7776169,19.01.2022,online
29628,4964488,"09.04.2022",offline
29576,4812339,"06.05.2021",offline
29569,2911210,15.02.2022,online
29549,6139190,"08.12.2020",online
29489,4296424,"06.04.2022",offline
29484,3112132,"02.05.2021",online
29474,5955589,21.05.2021,online
29393,8475573,"16.09.2020",online
29334,4565766,"28.12.2020",online
29325,1484345,"07.06.2022",offline
29322,9517861,20.04.2021,offline
29276,4641043,22.01.2021,offline
29144,7244925,"03.06.2021",online
29137,5025416,"03.10.2020",online
29047,2125342,26.12.2022,offline
28936,3187735,23.03.2021,online
28874,9156814,28.03.2022,offline
28851,3320234,"29.06.2020",online
28801,1086528,17.09.2022,online
28754,2498535,"02.09.2022",offline
28740,2523079,13.11.2022,online
28647,9785684,"03.03.2020",online
28599,4334962,"08.05.2020",offline
28597,4814995,29.10.2021,offline
28584,4147806,28.01.2021,offline
28561,8064579,"09.07.2020",offline
28535,2215761,10.02.2021,offline
28459,5761311,31.05.2022,online
28436,7830975,"29.11.2020",offline
28425,1916207,"03.04.2022",online
28414,3892795,16.03.2023,offline
28340,9978715,"23.03.2020",online
28337,3197234,26.06.2022,offline
28331,7783672,"22.06.2020",offline
28315,3508936,23.10.2022,online
28302,9525027,"12.05.2020",online
28273,4966258,"30.07.2020",online
28254,7431085,20.08.2022,offline
28249,6729940,"08.09.2022",online
28238,3277864,11.11.2022,online
28229,8701726,10.03.2022,online
28192,3603634,"06.06.2022",offline
28168,2968078,"22.01.2020",offline
28166,2968078,"02.09.2020",online
27982,4348302,"01.06.2020",online
27981,1908237,21.01.2022,online
27939,3258133,"03.06.2020",online
27901,6971132,"28.03.2020",online
27814,9000964,30.10.2022,online
27790,9444547,21.02.2023,online
27777,4350633,"29.02.2020",online
27754,3287460,30.07.2021,online
27728,1469502,"18.03.2020",offline
27679,9858259,"09.03.2020",online
27663,252143,"06.10.2021",online
27649,7796294,"15.07.2020",offline
27609,2239595,29.10.2021,online
27606,5893207,15.01.2023,offline
27561,1484345,28.06.2022,offline
27555,6929364,"03.02.2022",online
27549,5277103,22.07.2021,online
27523,4104376,"04.09.2021",online
27518,400916,"21.06.2020",offline
27509,5980316,17.07.2022,offline
27415,6922838,"07.05.2022",offline
27399,8903079,"05.06.2020",online
27279,9863167,"05.10.2022",online
27270,935381,"19.12.2020",online
27268,1908237,21.05.2021,online
27236,8987261,"17.09.2020",offline
27210,4429780,31.03.2022,offline
27186,6740090,29.03.2022,offline
27144,4376295,29.10.2021,online
27140,6319082,21.07.2022,offline
27049,5385017,16.02.2023,online
27045,7803392,"07.09.2020",offline
27030,4964488,"07.07.2020",online
27029,1928249,21.02.2021,offline
27028,4631776,"08.03.2021",online
27019,8790076,"07.12.2020",offline
26995,9517861,18.06.2021,online
26989,2250569,"09.02.2020",offline
26984,3097030,30.03.2021,online
26871,9863167,"05.06.2020",offline
26833,4713578,"08.05.2020",offline
26803,3287460,19.04.2022,offline
26789,1860821,31.10.2021,online
26653,161844,"03.05.2020",online
26620,9058381,"08.08.2020",online
26572,2471692,10.09.2022,online
26566,7253873,"08.04.2021",online
26535,9020769,16.11.2022,online
26475,7757457,25.02.2022,online
26468,948334,11.03.2021,offline
26461,4947863,12.03.2023,offline
26408,4378452,10.06.2022,offline
26289,209740,"10.12.2020",offline
26284,8157735,21.03.2023,offline
26274,6583379,"03.02.2020",offline
26273,3352639,"27.02.2020",offline
26252,8016267,13.09.2022,offline
26225,1559089,"02.12.2022",offline
26194,9481903,10.04.2023,online
26185,7728365,"23.09.2020",online
26165,9168167,14.03.2023,online
26143,2239595,"18.07.2020",online
26125,6086732,"05.08.2022",online
26063,983084,"09.10.2022",online
26043,2863917,"17.04.2020",offline
26011,45933,"15.10.2020",offline
26004,2130937,"22.01.2020",offline
25990,9589575,22.04.2021,online
25987,6075539,17.04.2022,offline
25966,5287635,"27.04.2020",online
25963,8291592,20.01.2023,offline
25907,7000636,18.04.2021,offline
25901,935381,"14.11.2020",offline
25822,1432858,"21.11.2020",offline
25811,2840310,"15.03.2020",offline
25768,7728365,21.04.2022,offline
25757,3363037,"05.09.2020",online
25746,5852935,18.08.2021,offline
25724,9168167,"08.04.2021",online
25469,6139190,23.02.2021,online
25407,2471692,17.09.2022,online
25395,7431664,28.03.2022,online
25318,6177237,16.09.2022,offline
25305,5932958,12.07.2021,online
25289,7864358,26.03.2022,offline
25276,2649465,20.07.2022,online
25274,7796294,23.10.2021,offline
25235,935381,"20.04.2020",offline
25230,2839353,30.11.2022,offline
25169,4429780,28.03.2023,online
25164,7108795,16.01.2022,offline
25127,8211030,"17.01.2020",offline
25111,5678004,12.08.2021,online
25031,4713578,15.05.2022,online
25011,1034078,"03.03.2020",offline
25000,2903945,17.03.2022,online
24996,3344608,29.04.2021,offline
24970,9978715,17.01.2023,offline
24911,4812043,19.10.2022,offline
24909,4834931,24.01.2022,offline
24892,7081465,26.01.2022,online
24821,9511373,22.04.2021,online
24806,6118259,27.01.2021,offline
24792,2951321,"21.02.2020",online
24720,4738182,"09.10.2021",offline
24710,4906435,"29.04.2020",offline
24684,3097030,17.05.2021,online
24679,4645602,"03.03.2023",offline
24676,2654849,22.08.2022,offline
24603,8343389,"06.07.2022",offline
24594,4775564,24.10.2022,online
24543,9785684,26.05.2022,online
24533,8857342,"09.02.2020",online
24511,9498683,"05.04.2023",offline
24475,8494844,27.09.2021,offline
24408,2576384,"30.08.2020",offline
24378,4104376,"05.01.2021",online
24356,271207,"22.01.2020",offline
24335,8131696,19.06.2021,online
24301,7174299,"25.12.2020",offline
24281,3603634,"08.04.2021",online
24212,8887959,18.03.2022,online
24141,4948747,"05.06.2021",online
24052,7299432,"23.06.2020",offline
24043,7664568,"14.05.2020",online
24004,2466608,"22.06.2020",online
23950,3730827,29.03.2022,offline
23859,9767097,11.07.2022,online
23821,6286907,14.07.2021,offline
23791,8494844,10.03.2022,online
23757,8475573,19.02.2022,online
23726,91618,"05.09.2021",online
23717,8433372,25.07.2021,offline
23685,404164,25.09.2022,offline
23655,5126609,"06.11.2021",offline
23636,4398096,15.02.2022,online
23611,2239595,"05.06.2022",online
23602,9481903,"01.01.2022",offline
23597,6358354,"24.01.2020",online
23593,6809972,31.07.2021,online
23557,3363037,30.11.2021,online
23479,2130937,"08.03.2022",offline
23394,3863105,"30.12.2020",offline
23356,9863167,"12.04.2020",offline
23337,7253873,22.10.2021,online
23317,5178045,"28.09.2020",online
23310,948334,"03.04.2023",online
23239,161844,24.11.2022,offline
23178,2522296,"01.04.2023",online
23172,9399964,24.11.2021,online
23148,8494844,17.11.2021,offline
23124,1838335,20.06.2022,online
23116,3933211,22.05.2021,online
23103,9767097,"11.10.2020",offline
23102,2546847,29.10.2021,offline
22945,5955589,"09.08.2021",offline
22938,4104376,30.01.2023,online
22897,6239636,"02.07.2022",offline
22866,2073967,"07.01.2021",offline
22865,7431085,"07.01.2021",offline
22861,9671215,17.10.2022,online
22853,113347,"03.09.2021",offline
22846,3112132,"06.10.2020",offline
22841,2140545,17.12.2021,online
22838,288916,"05.01.2021",online
22832,865084,"02.02.2022",online
22794,2523079,28.10.2021,online
22793,7757457,13.03.2021,offline
22769,865084,"02.08.2021",offline
22768,1388281,13.12.2022,offline
22687,9983236,21.04.2022,offline
22674,106946,19.02.2022,online
22628,9970004,"17.11.2020",online
22566,9955675,"27.05.2020",online
22545,4147721,16.11.2022,offline
22534,3187128,"01.11.2021",offline
22507,2080808,23.10.2021,online
22500,6086732,"05.03.2022",online
22481,1436524,26.08.2022,online
22457,3187735,"06.12.2020",offline
22453,4748490,19.01.2023,offline
22449,6239636,"10.02.2020",online
22425,4376295,10.03.2021,online
22376,2546847,11.09.2022,offline
22344,269301,29.05.2021,offline
22334,339581,21.05.2022,offline
22327,161844,"31.07.2020",online
22305,4378452,"03.06.2021",offline
22296,1825752,"03.07.2020",offline
22291,4997613,"01.03.2023",online
22280,4773017,28.09.2021,offline
22263,4200162,"14.05.2020",online
22239,3340564,"09.02.2023",online
22211,3187735,17.07.2021,offline
22207,2227895,"04.06.2021",online
22197,8343389,"02.04.2022",online
22194,6809972,"04.04.2021",offline
22180,2733795,23.02.2022,online
22173,1484345,"07.02.2022",offline
22159,2130937,"02.11.2021",offline
22138,1322312,12.06.2022,offline
22108,5937818,"23.11.2020",offline
22094,4429780,21.09.2021,online
22092,7199090,13.09.2022,offline
22088,4376295,"04.09.2021",offline
22063,1484345,"25.12.2020",offline
22012,3973617,12.07.2021,offline
21849,2911210,25.04.2023,offline
21806,9450891,28.03.2021,online
21804,3163123,"07.11.2020",offline
21661,4683435,"11.04.2020",online
21657,9785684,"13.07.2020",online
21563,4498799,"19.05.2020",offline
21539,6370195,26.05.2022,online
21532,7146160,16.04.2023,offline
21518,9481903,21.10.2022,online
21494,2523079,14.01.2021,offline
21398,1469502,22.10.2022,offline
21387,8940788,"08.01.2023",offline
21334,3318448,30.04.2023,online
21266,6080668,"25.07.2020",online
21230,8903079,17.11.2022,online
21210,9484200,22.10.2022,online
21196,113347,11.07.2021,offline
21194,8545580,18.10.2021,online
21164,3223560,"25.02.2020",online
21033,323076,"06.04.2022",online
21001,398880,"27.01.2020",online
20964,6908036,17.09.2022,online
20945,1125364,28.06.2022,offline
20936,7946166,12.10.2021,offline
20884,4906435,14.10.2021,offline
20849,4498799,30.08.2022,online
20848,4296424,10.12.2022,online
20835,6071307,"20.07.2020",offline
20798,4378452,13.02.2021,online
20761,8828130,"02.03.2022",online
20740,7964933,"28.02.2020",offline
20724,9599952,"12.07.2020",online
20691,9552296,"06.06.2022",online
20681,687924,"07.04.2022",online
20673,6858906,26.09.2021,online
20595,9586314,28.08.2022,online
20591,5202940,23.03.2022,online
20537,8828130,"06.09.2020",offline
20535,7321157,22.03.2023,offline
20438,3581230,30.10.2021,online
20435,6888217,18.09.2022,offline
20371,8064579,22.10.2022,online
20363,9399964,"07.03.2023",online
20340,2839353,"03.10.2022",online
20319,9603222,"08.01.2020",online
20228,4909710,"06.07.2021",offline
20194,7146160,"22.05.2020",offline
20173,9955675,"03.04.2023",online
20118,8852823,31.12.2021,offline
20109,2140545,12.11.2022,offline
20094,1291926,"07.10.2021",online
20087,380443,"08.12.2022",offline
20063,8376874,"05.04.2021",online
20040,2102900,"07.01.2023",online
20015,9983236,"21.01.2020",offline
19974,9090105,"07.11.2021",offline
19972,2250569,"05.05.2022",offline
19936,8765352,"06.04.2023",offline
19930,9586314,23.11.2021,offline
19926,3591982,"07.10.2022",online
19924,4534342,22.12.2021,offline
19817,4147721,"16.12.2020",online
19788,4630878,17.11.2021,offline
19782,9599952,"15.06.2020",offline
19576,2033294,"09.04.2021",online
19568,7946166,"04.08.2022",offline
19394,2929238,"21.05.2020",online
19354,3237649,30.05.2021,online
19349,2769270,22.03.2022,online
19340,6118259,"09.12.2020",online
19314,9970004,30.05.2022,offline
19286,8433372,27.07.2022,online
19218,269301,"02.01.2021",offline
19175,3197234,"30.06.2020",online
19172,106946,19.01.2022,offline
19112,3258133,20.05.2022,offline
19044,5603214,"08.02.2022",offline
19029,2962652,"02.03.2020",online
19024,9849164,"18.05.2020",online
19003,816871,31.03.2023,offline
18994,8343389,"08.09.2021",online
18988,7321157,23.04.2021,online
18956,9785684,"05.01.2020",online
18839,9484200,"08.01.2021",online
18834,8828130,"21.02.2020",online
18828,7796294,10.12.2021,online
18809,1698098,"12.11.2020",offline
18741,6550808,"27.03.2020",offline
18703,8760454,19.01.2023,offline
18659,8788924,"08.02.2022",offline
18648,1757142,"09.06.2020",offline
18644,7862603,12.08.2021,online
18637,4909710,"06.11.2020",offline
18530,6109375,"07.06.2020",offline
18520,4906435,"04.05.2021",online
18496,1336205,"07.07.2022",online
18493,4141232,11.02.2022,offline
18465,5186556,"27.11.2020",online
18458,449278,"17.02.2020",offline
18436,517697,11.12.2022,offline
18426,8828130,"02.01.2020",online
18406,323076,"05.04.2022",offline
18364,5761311,"25.11.2020",offline
18343,9168167,15.09.2021,offline
18320,3699199,"01.03.2023",online
18299,5031080,"02.01.2021",offline
18188,2841676,"06.12.2021",online
18162,4951223,"19.08.2020",offline
18097,8542490,"05.02.2023",offline
18048,3237649,19.12.2022,online
18031,5678004,"01.11.2022",offline
17972,2365208,"03.08.2020",offline
17964,1336205,14.05.2022,online
17920,4748490,28.07.2021,offline
17909,3320234,"25.02.2020",online
17872,2365208,16.05.2021,online
17782,1484345,"05.02.2020",offline
17716,3187128,11.07.2021,online
17713,5980316,18.04.2022,offline
17677,3197234,"02.10.2022",online
17638,3277864,"04.10.2020",offline
17574,8343389,"04.02.2023",offline
17514,8591362,31.03.2022,offline
17476,7830975,"07.01.2021",offline
17423,9599952,"08.02.2022",offline
17389,3344608,"14.09.2020",offline
17381,5202940,"20.06.2020",online
17377,1908237,17.04.2023,online
17362,4200162,16.10.2021,online
17306,9841663,25.09.2022,offline
17305,2794874,11.02.2021,offline
17287,4659372,"20.11.2020",online
17252,8542490,13.12.2021,offline
17228,3892795,"30.07.2020",online
17198,6517519,11.03.2022,offline
17123,3348290,"18.01.2020",offline
17023,3163123,"10.01.2020",online
16968,1432858,"01.06.2021",offline
16953,4180347,19.06.2021,offline
16898,9525027,"02.12.2022",offline
16852,3488569,"09.03.2021",online
16837,7000636,"29.07.2020",online
16803,4909710,18.06.2021,offline
16790,327660,13.09.2021,offline
16758,7776169,10.04.2022,online
16730,9949746,"15.07.2020",online
16715,3287460,"20.04.2020",offline
16675,7964933,"06.11.2020",online
16669,207098,10.02.2022,offline
16658,9444547,28.05.2021,offline
16610,9871721,"03.11.2022",offline
16587,8190145,"14.12.2020",online
16558,3423229,24.09.2021,offline
16550,7601333,12.02.2021,online
16525,4814995,15.06.2021,online
16515,7946166,"02.01.2020",offline
