session_id,customer_id,start_dttm,finish_dttm,device_name
2802,4161982,11.02.22 15:25,12.02.22 16:00,Android
2803,7431664,20.08.22 9:28,21.08.22 0:50,Ubuntu
2804,4808420,19.04.20 22:59,21.04.20 5:39,iOS
2805,6358354,"05.07.21 13:12","06.07.21 6:05",Ubuntu
2806,9851599,23.03.23 17:45,24.03.23 19:46,Ubuntu
2807,983084,20.02.23 1:46,20.02.23 11:26,Windows
2808,219455,14.05.21 0:53,14.05.21 13:35,Ubuntu
2809,2516946,23.03.22 20:27,24.03.22 0:44,Android
2810,5907832,10.08.20 16:26,10.08.20 18:15,Windows
2811,209740,23.04.22 21:19,24.04.22 7:08,Android
2812,4683435,16.05.22 0:42,17.05.22 11:38,Android
2813,5348771,"08.01.21 15:07","09.01.21 6:06",Ubuntu
2814,4061505,29.03.20 16:08,30.03.20 0:52,Windows
2815,2498535,30.12.20 5:30,30.12.20 13:46,Ubuntu
2816,4376295,"07.04.21 17:45","08.04.21 3:21",Windows
2817,3896308,"04.07.22 7:54","05.07.22 13:58",Android
2818,1806908,28.07.22 1:57,28.07.22 18:53,Android
2819,6408200,"08.01.22 19:20","09.01.22 12:49",Android
2820,5937818,26.07.20 16:59,26.07.20 19:03,Android
2821,2239595,19.01.23 15:55,21.01.23 1:25,Android
2822,2841676,24.02.23 6:02,24.02.23 21:57,Windows
2823,8283210,13.10.20 1:04,13.10.20 15:21,Android
2824,5605913,"08.06.21 16:34","09.06.21 14:35",Android
2825,1083562,10.06.21 6:14,10.06.21 8:16,Ubuntu
2826,581451,28.02.21 2:55,"01.03.21 13:55",Android
2827,8211030,11.02.23 2:05,12.02.23 0:45,Ubuntu
2828,7486474,20.04.23 2:37,21.04.23 14:28,Ubuntu
2829,3348290,27.04.22 5:17,28.04.22 16:20,Windows
2830,8966871,"04.02.22 3:53","05.02.22 11:32",iOS
2831,1034078,25.04.22 7:23,26.04.22 17:36,Android
2832,5981398,13.03.20 14:22,14.03.20 5:38,MacOS
2833,9168167,"08.07.21 4:39","09.07.21 10:06",MacOS
2834,207098,27.03.20 8:18,28.03.20 17:06,Windows
2835,2122115,"06.10.22 4:57","06.10.22 10:50",iOS
2836,9022356,"03.02.23 10:32","04.02.23 12:30",Android
2837,7946166,17.06.22 19:02,18.06.22 17:24,iOS
2838,7946810,27.01.22 1:49,27.01.22 15:32,iOS
2839,7013402,21.06.20 22:52,22.06.20 4:19,Android
2840,7299432,20.09.21 14:27,21.09.21 8:32,MacOS
2841,3453181,11.09.21 14:18,12.09.21 5:41,iOS
2842,7174299,"06.02.23 6:25","06.02.23 8:53",MacOS
2843,8940788,22.07.20 4:46,22.07.20 21:20,iOS
2844,6235073,17.12.20 16:40,18.12.20 17:24,MacOS
2845,7352391,17.11.20 2:00,17.11.20 17:55,Ubuntu
2846,106946,21.07.22 14:49,22.07.22 8:30,Android
2847,8929248,"03.05.20 19:08","04.05.20 0:04",Windows
2848,5955822,22.07.22 4:32,22.07.22 17:46,MacOS
2849,252143,"08.12.20 23:19","09.12.20 22:39",iOS
2850,9671215,23.04.20 23:21,25.04.20 6:46,Ubuntu
2851,5852935,"05.06.22 11:25","05.06.22 15:35",Android
2852,6520695,28.04.23 6:33,28.04.23 13:16,Ubuntu
2853,2794874,"03.03.20 15:53","03.03.20 21:09",iOS
2854,4645602,"03.06.21 11:18","03.06.21 19:58",Ubuntu
2855,263450,26.03.21 9:10,26.03.21 23:19,Ubuntu
2856,5603214,27.09.22 20:43,28.09.22 13:46,MacOS
2857,1291926,29.09.20 23:23,"01.10.20 6:39",Ubuntu
2858,271207,"08.08.21 19:59","08.08.21 23:01",Windows
2859,2929238,"01.09.21 6:27","02.09.21 14:40",Windows
2860,4617094,12.09.21 3:24,13.09.21 9:20,iOS
2861,1917173,26.02.23 18:03,26.02.23 19:00,Android
2862,4951223,"06.12.21 19:37","07.12.21 11:39",Windows
2863,6520695,28.04.23 20:00,29.04.23 23:08,Ubuntu
2864,2125342,"09.05.20 1:53",10.05.20 6:22,Android
2865,3112132,16.10.20 1:52,17.10.20 10:55,iOS
2866,9700458,16.03.23 5:28,16.03.23 21:20,Windows
2867,3896308,"04.07.22 2:21","04.07.22 4:40",Ubuntu
2868,2911210,19.03.22 15:39,20.03.22 16:48,iOS
2869,9983236,28.08.22 2:26,28.08.22 23:37,iOS
2870,3320234,18.12.20 4:59,18.12.20 21:46,MacOS
2871,6371316,25.08.20 4:43,26.08.20 11:23,Windows
2872,8860090,"02.11.22 1:57","02.11.22 16:45",Android
2873,2122115,"06.10.22 17:49","07.10.22 22:07",iOS
2874,2122115,"06.10.22 2:12","06.10.22 10:04",Ubuntu
2875,3390627,14.06.21 3:46,15.06.21 1:59,MacOS
2876,5932958,"09.06.21 14:22","09.06.21 14:46",MacOS
2877,1432858,"06.09.22 10:48","07.09.22 12:40",iOS
2878,5684078,"07.11.21 7:36","08.11.21 4:11",Ubuntu
2879,9000964,"04.09.20 5:41","04.09.20 14:02",Android
2880,3453181,11.09.21 1:44,11.09.21 23:03,MacOS
2881,4350633,11.09.21 2:12,11.09.21 8:56,MacOS
2882,9450891,14.01.22 22:52,15.01.22 18:49,iOS
2883,3344608,17.02.21 21:57,18.02.21 6:43,iOS
2884,4687080,"07.05.21 22:48","08.05.21 12:58",MacOS
2885,8701726,20.07.21 0:23,21.07.21 2:33,MacOS
2886,1644687,26.11.20 6:15,27.11.20 5:12,Ubuntu
2887,9450891,14.01.22 21:32,16.01.22 8:40,iOS
2888,865084,10.12.21 19:33,11.12.21 18:20,MacOS
2889,4834931,19.01.21 23:21,21.01.21 0:09,Windows
2890,7751030,20.05.22 11:23,21.05.22 3:22,Windows
2891,8912688,13.04.22 0:39,13.04.22 17:33,MacOS
2892,2466608,27.08.22 13:15,28.08.22 20:11,Ubuntu
2893,258432,19.05.20 19:42,20.05.20 18:39,Windows
2894,9481903,11.03.20 1:05,11.03.20 13:26,Android
2895,8793286,"07.03.23 15:53","07.03.23 17:01",Ubuntu
2896,8912688,13.04.22 16:24,15.04.22 0:25,iOS
2897,3340564,25.08.22 22:55,27.08.22 2:36,Android
2898,7664568,10.04.23 3:20,10.04.23 8:23,MacOS
2899,3112132,16.10.20 2:48,17.10.20 4:18,iOS
2900,687924,14.07.22 9:11,14.07.22 23:43,Windows
2901,3277864,12.05.20 18:20,13.05.20 10:03,Android
2902,5070558,"04.04.21 3:14","05.04.21 0:12",MacOS
2903,3933211,11.07.21 15:17,12.07.21 16:15,MacOS
2904,2125342,"09.05.20 4:29","09.05.20 22:59",Ubuntu
2905,3277864,12.05.20 4:35,13.05.20 0:29,Android
2906,8475573,20.09.21 11:05,20.09.21 18:16,Windows
2907,5122784,30.05.22 20:08,30.05.22 20:54,Ubuntu
2908,2576384,26.09.21 10:17,26.09.21 15:30,MacOS
2909,7522060,"02.05.21 9:25","02.05.21 19:37",MacOS
2910,6520695,28.04.23 5:16,29.04.23 5:46,Ubuntu
2911,6109375,29.10.22 9:56,30.10.22 11:05,Android
2912,8175869,"09.03.21 13:13",10.03.21 10:53,MacOS
2913,1156414,15.02.22 14:18,15.02.22 23:40,iOS
2914,687924,14.07.22 21:33,15.07.22 18:30,MacOS
2915,9858259,"08.05.21 4:13","08.05.21 23:28",Android
2916,3277864,12.05.20 21:02,13.05.20 14:22,Android
2917,5665531,16.03.22 5:21,17.03.22 10:03,Android
2918,3656857,20.04.20 1:43,21.04.20 4:48,Windows
2919,816871,"01.04.21 2:16","01.04.21 19:25",Android
2920,6177237,15.02.22 10:41,16.02.22 20:07,iOS
2921,2125342,"09.05.20 5:34","09.05.20 20:49",Android
2922,9978715,22.09.20 17:47,23.09.20 20:09,iOS
2923,3847672,"08.02.21 18:23","09.02.21 18:04",MacOS
2924,4378452,22.12.21 13:04,22.12.21 23:20,MacOS
2925,6615705,22.06.21 7:44,23.06.21 7:36,iOS
2926,7601333,27.02.20 18:47,29.02.20 5:02,iOS
2927,2181414,"06.06.21 6:34","06.06.21 10:52",Ubuntu
2928,9970004,25.09.22 10:56,25.09.22 16:57,Windows
2929,5202940,14.02.23 8:54,15.02.23 4:46,iOS
2930,400916,"08.06.22 23:57","09.06.22 23:20",Windows
2931,8701726,20.07.21 22:41,21.07.21 0:10,Ubuntu
2932,3744940,19.04.22 3:17,19.04.22 12:11,Ubuntu
2933,4808420,19.04.20 10:53,19.04.20 14:31,Windows
2934,2565819,"06.08.21 16:32","07.08.21 22:33",Windows
2935,7381334,11.04.23 15:19,11.04.23 22:40,Ubuntu
2936,8596601,12.09.20 13:13,12.09.20 16:51,Windows
2937,1083562,10.06.21 7:30,11.06.21 9:36,Android
2938,2073967,"05.02.23 0:49","06.02.23 10:54",Android
2939,2471692,19.01.23 16:59,20.01.23 5:02,Ubuntu
2940,2912609,11.05.20 23:20,13.05.20 3:47,Android
2941,1291926,29.09.20 4:16,29.09.20 16:15,Ubuntu
2942,5684078,"07.11.21 1:46","07.11.21 17:23",Android
2943,2073967,"05.02.23 15:39","06.02.23 11:12",iOS
2944,7571024,"09.04.21 7:17",10.04.21 2:01,iOS
2945,6922838,24.07.21 13:06,25.07.21 3:58,Windows
2946,1746162,21.06.20 23:20,22.06.20 21:25,Windows
2947,8701726,20.07.21 11:34,20.07.21 23:43,Windows
2948,8919009,"08.08.20 23:00","09.08.20 17:51",Ubuntu
2949,9963365,"02.01.20 14:13","02.01.20 20:58",Ubuntu
2950,5348771,"08.01.21 20:00","09.01.21 20:14",Android
2951,4631776,"02.02.23 2:46","02.02.23 10:53",Ubuntu
2952,2903945,15.04.21 22:35,16.04.21 9:46,Windows
2953,8264228,"08.03.22 3:04","09.03.22 13:18",Android
2954,9851599,23.03.23 17:59,24.03.23 9:10,Ubuntu
2955,3508936,13.06.22 5:10,14.06.22 16:10,Ubuntu
2956,4630878,23.04.20 23:02,25.04.20 10:58,iOS
2957,2565819,"06.08.21 3:50","06.08.21 23:01",Ubuntu
2958,4536632,29.04.20 22:37,30.04.20 7:20,iOS
2959,1916207,"02.01.22 5:59","03.01.22 6:49",MacOS
2960,5665531,16.03.22 20:41,17.03.22 22:10,Windows
2961,7637780,15.03.21 2:55,16.03.21 12:44,iOS
2962,105077,18.04.22 4:10,19.04.22 1:00,MacOS
2963,1125538,"07.11.21 20:42","07.11.21 22:32",Ubuntu
2964,9603222,12.10.21 8:54,12.10.21 15:48,Android
2965,9671215,23.04.20 8:32,23.04.20 20:43,Windows
2966,1838335,28.11.22 9:19,29.11.22 13:32,Android
2967,4348302,30.07.21 2:31,31.07.21 12:46,MacOS
2968,9941395,14.01.21 4:10,15.01.21 1:53,iOS
2969,9481903,11.03.20 3:03,12.03.20 2:54,Windows
2970,3847672,"08.02.21 2:25","08.02.21 6:26",Ubuntu
2971,6071307,"08.02.22 22:49",10.02.22 8:15,iOS
2972,9841596,20.04.21 12:06,21.04.21 9:16,Windows
2973,4244509,27.04.21 10:57,28.04.21 6:48,Windows
2974,6729940,10.04.20 11:21,11.04.20 0:36,MacOS
2975,9481903,11.03.20 15:45,12.03.20 17:41,Windows
2976,1947571,19.04.23 2:44,19.04.23 19:51,Windows
2977,3073231,18.03.23 0:56,19.03.23 6:26,MacOS
2978,7375328,21.02.21 6:53,21.02.21 9:55,iOS
2979,7522060,"02.05.21 22:01","03.05.21 13:41",Android
2980,3163123,15.12.22 1:28,16.12.22 4:43,MacOS
2981,7864358,25.01.20 4:46,25.01.20 11:43,Ubuntu
2982,3656851,"07.05.20 17:58","08.05.20 22:53",iOS
2983,8494844,16.09.22 21:21,17.09.22 16:33,Windows
2984,6583379,"08.10.22 12:51","09.10.22 10:55",MacOS
2985,5761311,"02.12.22 4:34","02.12.22 11:45",Windows
2986,2996899,19.11.21 8:22,19.11.21 20:25,iOS
2987,5025416,13.04.20 21:39,14.04.20 9:20,Windows
2988,4641043,21.03.20 9:39,22.03.20 21:19,Android
2989,6173911,24.04.21 19:52,25.04.21 9:32,iOS
2990,4498799,"05.06.20 2:32","05.06.20 15:27",Ubuntu
2991,6043995,18.06.22 14:15,18.06.22 18:25,MacOS
2992,953082,11.02.20 15:33,11.02.20 20:23,MacOS
2993,1469502,13.02.23 10:39,14.02.23 5:25,MacOS
2994,4631776,"02.02.23 3:44","02.02.23 16:57",Ubuntu
2995,1436524,"09.09.22 2:52","09.09.22 14:58",iOS
2996,4259101,28.03.20 5:22,29.03.20 9:53,Ubuntu
2997,3892795,22.08.22 3:36,22.08.22 20:33,iOS
2998,865084,10.12.21 23:13,11.12.21 17:07,Ubuntu
2999,1220217,17.10.20 8:25,18.10.20 14:03,iOS
3000,8731299,"09.06.22 22:01",10.06.22 10:05,Android
3001,7340071,14.11.21 23:15,15.11.21 9:58,Windows
3002,1336205,"05.02.21 15:24","06.02.21 12:54",MacOS
3003,2073967,"05.02.23 14:58","06.02.23 6:59",Ubuntu
3004,449278,"01.12.22 21:48","02.12.22 16:44",Android
3005,3187735,"06.04.21 7:36","06.04.21 23:37",MacOS
3006,9983236,28.08.22 17:53,29.08.22 15:44,iOS
3007,4536683,29.05.22 9:45,29.05.22 13:57,Android
3008,339581,"05.02.23 5:49","06.02.23 16:28",MacOS
3009,1757142,25.03.21 14:45,26.03.21 10:35,Windows
3010,3744940,19.04.22 15:12,20.04.22 16:12,iOS
3011,4557282,13.04.21 14:09,14.04.21 19:18,MacOS
3012,4104376,13.02.20 17:28,15.02.20 0:04,Android
3013,9358854,18.08.21 5:49,18.08.21 16:38,Android
3014,3704618,"03.10.20 21:24","03.10.20 22:32",iOS
3015,8131696,26.07.22 2:43,27.07.22 4:35,Windows
3016,4808420,19.04.20 16:25,21.04.20 0:21,Ubuntu
3017,4161982,11.02.22 8:26,12.02.22 18:52,iOS
3018,2466608,27.08.22 6:28,28.08.22 8:27,Android
3019,6350976,17.09.21 20:20,17.09.21 21:50,Android
3020,3164033,"06.08.20 10:29","07.08.20 19:23",iOS
3021,2522296,10.02.23 4:17,11.02.23 7:03,Windows
3022,7615686,11.10.21 2:53,11.10.21 23:28,MacOS
3023,8760454,17.03.20 22:21,18.03.20 14:21,MacOS
3024,972383,10.01.20 14:47,11.01.20 3:43,iOS
3025,9700458,16.03.23 23:45,18.03.23 3:12,Ubuntu
3026,2951321,27.01.20 4:46,27.01.20 6:06,Windows
3027,2911210,19.03.22 2:46,19.03.22 14:07,Windows
3028,8545580,"09.10.20 22:05",10.10.20 1:21,Android
3029,9525027,21.10.22 13:40,22.10.22 23:08,iOS
3030,3318448,22.06.21 15:10,23.06.21 0:44,Android
3031,3591982,28.12.21 18:53,29.12.21 15:27,iOS
3032,2903945,15.04.21 23:58,16.04.21 21:05,iOS
3033,4398096,"07.12.20 15:23","08.12.20 9:29",iOS
3034,3744940,19.04.22 3:36,19.04.22 17:09,iOS
3035,6145504,23.12.21 16:35,23.12.21 18:07,iOS
3036,3164033,"06.08.20 18:58","07.08.20 2:38",Windows
3037,2102900,25.05.20 8:28,26.05.20 8:13,Windows
3038,9020769,"01.12.21 6:58","02.12.21 4:50",MacOS
3039,865084,10.12.21 19:27,12.12.21 5:06,Ubuntu
3040,1388281,23.03.21 10:56,24.03.21 1:46,MacOS
3041,2365208,12.08.20 4:23,13.08.20 8:12,Windows
3042,4534342,10.02.20 20:59,10.02.20 21:44,Ubuntu
3043,948334,16.02.20 23:20,17.02.20 3:53,MacOS
3044,4376295,"07.04.21 23:09","09.04.21 2:12",Windows
3045,6803453,"07.06.20 5:16","08.06.20 3:32",MacOS
3046,3363037,27.12.20 21:05,28.12.20 14:48,iOS
3047,4104890,"07.03.22 10:41","08.03.22 9:45",Android
3048,7751030,20.05.22 23:22,22.05.22 4:51,Ubuntu
3049,7130090,27.06.22 3:57,28.06.22 7:00,MacOS
3050,563853,10.07.20 7:03,11.07.20 1:46,Ubuntu
3051,2215761,12.02.20 6:49,13.02.20 1:52,Windows
3052,8828130,"01.02.20 1:22","02.02.20 0:51",Android
3053,2456567,"04.11.20 11:29","05.11.20 0:00",iOS
3054,8442096,#Н/Д,#Н/Д,Android
3055,935381,"03.06.22 5:45","04.06.22 12:38",Ubuntu
3056,2466608,27.08.22 19:49,28.08.22 11:44,Windows
3057,9090105,28.04.21 16:14,29.04.21 1:06,iOS
3058,3603634,19.02.22 10:25,19.02.22 19:31,Windows
3059,6145504,23.12.21 8:16,24.12.21 7:17,Windows
3060,7141004,31.01.20 11:05,"01.02.20 7:40",MacOS
3061,1928249,11.10.20 22:28,12.10.20 12:12,Windows
3062,9171069,13.01.23 17:58,14.01.23 15:19,iOS
3063,3863105,10.07.20 11:19,10.07.20 20:23,Ubuntu
3064,9511373,21.07.20 13:36,22.07.20 15:59,iOS
3065,8790076,"05.03.23 4:23","06.03.23 15:24",Windows
3066,3232209,"03.04.20 22:28","04.04.20 2:55",Ubuntu
3067,3933211,11.07.21 2:15,12.07.21 4:05,Windows
3068,6276862,"03.11.21 6:12","03.11.21 23:42",iOS
3069,5511796,21.12.20 4:48,22.12.20 0:23,Ubuntu
3070,4963142,"01.10.22 8:40","02.10.22 6:39",iOS
3071,7946166,17.06.22 11:59,17.06.22 20:33,Android
3072,8647292,27.12.20 2:03,28.12.20 1:22,Windows
3073,983084,20.02.23 16:59,22.02.23 1:27,Windows
3074,3187128,26.03.23 17:27,27.03.23 19:32,Windows
3075,252143,"08.12.20 19:26",10.12.20 1:20,Android
3076,3320234,18.12.20 14:15,19.12.20 0:44,MacOS
3077,3508936,13.06.22 18:38,14.06.22 10:42,iOS
3078,1278173,"05.04.23 14:06","05.04.23 17:35",MacOS
3079,3896175,14.07.21 2:11,14.07.21 12:51,Windows
3080,2951321,27.01.20 11:03,28.01.20 8:49,Ubuntu
3081,5001580,"06.02.21 2:33","06.02.21 12:41",Ubuntu
3082,7000636,14.11.22 20:53,15.11.22 3:53,iOS
3083,2215761,12.02.20 19:15,13.02.20 16:06,MacOS
3084,4808420,19.04.20 21:02,21.04.20 6:09,iOS
3085,5327818,24.04.21 6:58,25.04.21 18:31,Windows
3086,1322312,16.06.20 8:35,16.06.20 16:39,Windows
3087,8731299,"09.06.22 23:44",10.06.22 3:34,Ubuntu
3088,3744940,19.04.22 18:56,21.04.22 1:35,Android
3089,106946,21.07.22 21:50,22.07.22 20:29,Ubuntu
3090,8334540,14.01.21 19:16,16.01.21 1:36,Windows
3091,3223560,"01.02.22 6:49","01.02.22 18:22",MacOS
3092,4808420,19.04.20 11:59,20.04.20 10:47,MacOS
3093,2733795,12.07.22 18:33,14.07.22 1:17,MacOS
3094,3258133,24.02.20 5:22,25.02.20 7:42,iOS
3095,3258133,24.02.20 16:06,25.02.20 7:24,iOS
3096,9450891,14.01.22 23:45,16.01.22 3:44,MacOS
3097,9481903,11.03.20 4:48,12.03.20 6:58,iOS
3098,9498683,11.12.20 14:27,13.12.20 0:55,MacOS
3099,4438991,"01.02.21 5:39","01.02.21 9:36",Android
3100,3348290,27.04.22 11:54,27.04.22 13:40,Android
3101,9863167,13.10.20 22:21,14.10.20 11:18,iOS
3102,4259101,28.03.20 2:14,29.03.20 4:45,iOS
3103,1838335,28.11.22 18:37,28.11.22 21:05,Ubuntu
3104,2437302,19.01.23 19:34,21.01.23 1:52,Android
3105,5755341,24.04.22 3:17,24.04.22 16:32,Ubuntu
3106,9849164,26.05.21 5:03,27.05.21 14:55,iOS
3107,3286151,31.12.21 10:13,31.12.21 18:16,Android
3108,6766988,26.02.22 4:20,27.02.22 0:37,MacOS
3109,8334540,14.01.21 11:25,14.01.21 21:59,Ubuntu
3110,1916207,"02.01.22 11:21","03.01.22 8:23",Windows
3111,9871721,"09.02.22 5:53",10.02.22 9:19,Android
3112,2996899,19.11.21 20:07,20.11.21 13:56,Ubuntu
3113,1233520,23.07.22 20:55,23.07.22 21:53,Windows
3114,4641043,21.03.20 16:56,22.03.20 3:49,Android
3115,5937818,26.07.20 17:20,26.07.20 21:55,MacOS
3116,6276862,"03.11.21 6:08","04.11.21 10:56",Windows
3117,5001580,"06.02.21 14:55","07.02.21 9:15",iOS
3118,3390627,14.06.21 1:18,15.06.21 6:39,iOS
3119,2649465,14.06.22 17:45,15.06.22 8:53,iOS
3120,9767097,23.10.22 17:39,24.10.22 7:06,iOS
3121,6888217,"05.05.22 3:38","06.05.22 5:46",Windows
3122,219455,14.05.21 20:58,15.05.21 17:05,MacOS
3123,3656857,20.04.20 16:01,21.04.20 8:15,Ubuntu
3124,106946,21.07.22 7:42,22.07.22 16:34,Windows
3125,7146160,21.05.21 13:18,21.05.21 18:40,MacOS
3126,2627693,15.09.21 11:26,16.09.21 10:04,Android
3127,5511796,21.12.20 0:28,21.12.20 10:57,Ubuntu
3128,2130937,"04.03.21 1:45","04.03.21 4:58",Ubuntu
3129,4429780,23.03.23 7:57,23.03.23 8:08,Windows
3130,2039915,"09.03.20 9:59","09.03.20 13:51",MacOS
3131,8175869,"09.03.21 21:48",10.03.21 5:04,MacOS
3132,8172912,27.08.22 3:27,27.08.22 14:24,MacOS
3133,1436524,"09.09.22 7:28",10.09.22 2:51,Android
3134,3352639,14.02.23 13:09,14.02.23 16:06,MacOS
3135,5430901,23.03.21 21:58,24.03.21 10:35,Windows
3136,5277103,"02.05.20 18:11","03.05.20 5:36",iOS
3137,7299432,20.09.21 3:58,20.09.21 22:54,Ubuntu
3138,2893413,"05.04.20 12:40","06.04.20 15:07",iOS
3139,972383,10.01.20 21:23,11.01.20 17:29,Windows
3140,3453181,11.09.21 7:37,12.09.21 13:23,Android
3141,207098,27.03.20 8:34,28.03.20 2:39,Windows
3142,7130090,27.06.22 12:47,27.06.22 14:06,Android
3143,161844,"07.02.22 16:58","07.02.22 22:05",Windows
3144,5932958,"09.06.21 9:34","09.06.21 22:51",Ubuntu
3145,4808420,19.04.20 18:36,20.04.20 4:31,MacOS
3146,1125364,14.07.22 17:14,14.07.22 19:11,Ubuntu
3147,9171069,13.01.23 18:56,14.01.23 12:31,MacOS
3148,5932958,"09.06.21 10:07","09.06.21 19:50",Ubuntu
3149,5132474,31.08.20 11:01,31.08.20 14:53,Windows
3150,323076,"08.08.22 16:09","09.08.22 19:41",Android
3151,9552296,21.04.20 7:59,22.04.20 5:10,Android
3152,4564013,13.04.21 4:14,13.04.21 21:16,MacOS
3153,7382995,"03.08.20 6:00","03.08.20 21:27",MacOS
3154,6371316,25.08.20 19:38,26.08.20 16:47,Android
3155,9589575,21.04.23 1:38,21.04.23 9:12,Ubuntu
3156,7757457,"03.02.22 2:04","04.02.22 3:15",Windows
3157,4748490,17.04.20 9:49,17.04.20 16:13,MacOS
3158,1838335,28.11.22 10:28,28.11.22 21:29,Ubuntu
3159,1469502,13.02.23 2:50,14.02.23 12:29,iOS
3160,1918693,20.08.21 1:14,20.08.21 2:32,iOS
3161,1388281,23.03.21 14:08,24.03.21 14:41,iOS
3162,5981398,13.03.20 14:32,14.03.20 16:40,Android
3163,2407002,"07.06.20 0:42","07.06.20 2:03",Ubuntu
3164,8334540,14.01.21 5:08,15.01.21 13:58,Android
3165,4494818,16.10.20 21:37,18.10.20 4:41,MacOS
3166,6145504,23.12.21 2:40,23.12.21 20:22,MacOS
3167,983084,20.02.23 6:20,21.02.23 5:21,Windows
3168,2968078,"05.02.22 14:06","06.02.22 7:45",iOS
3169,9858259,"08.05.21 13:48","08.05.21 23:58",Ubuntu
3170,9622792,22.09.21 2:54,23.09.21 3:37,MacOS
3171,5852935,"05.06.22 9:46","06.06.22 16:58",Windows
3172,4429780,23.03.23 12:33,24.03.23 5:14,MacOS
3173,8793286,"07.03.23 13:05","07.03.23 18:23",Android
3174,9156396,11.08.22 15:50,12.08.22 11:20,Ubuntu
3175,4631776,"02.02.23 19:15","03.02.23 19:18",Android
3176,2102900,25.05.20 11:21,26.05.20 12:42,iOS
3177,6729940,10.04.20 20:46,11.04.20 21:37,Windows
3178,8979408,12.04.20 17:36,14.04.20 5:22,Ubuntu
3179,6766988,26.02.22 5:05,26.02.22 23:33,Ubuntu
3180,5907832,10.08.20 11:01,11.08.20 11:55,Windows
3181,3163123,15.12.22 23:16,16.12.22 16:28,Windows
3182,9685194,"06.02.22 6:15","07.02.22 3:48",iOS
3183,8596601,12.09.20 9:11,13.09.20 18:04,Ubuntu
3184,6358354,"05.07.21 15:01","06.07.21 2:11",Windows
3185,9022356,"03.02.23 2:54","04.02.23 11:21",Windows
3186,6811586,"07.11.22 15:21","08.11.22 14:08",Windows
3187,4964488,"06.12.21 21:58","07.12.21 18:48",MacOS
3188,436078,26.09.22 14:05,26.09.22 17:15,Windows
3189,6811586,"07.11.22 6:24","08.11.22 15:32",Android
3190,4818421,"03.03.20 16:47","05.03.20 2:49",Ubuntu
3191,983084,20.02.23 1:58,21.02.23 3:33,Ubuntu
3192,3973617,15.08.22 9:53,16.08.22 5:59,Ubuntu
3193,4564013,13.04.21 6:34,14.04.21 8:24,Ubuntu
3194,6075539,18.11.22 0:36,18.11.22 2:55,Android
3195,9700458,16.03.23 13:12,17.03.23 20:42,iOS
3196,5955822,22.07.22 0:51,22.07.22 11:30,MacOS
3197,7830975,14.03.23 13:40,15.03.23 17:06,MacOS
3198,6729940,10.04.20 15:30,11.04.20 15:30,Windows
3199,2627693,15.09.21 1:57,15.09.21 14:01,Windows
3200,2067146,"02.03.21 6:48","03.03.21 10:31",MacOS
3201,7381334,11.04.23 7:05,11.04.23 18:54,Android
3202,3164493,21.04.23 0:37,22.04.23 2:08,MacOS
3203,5852935,"05.06.22 23:39","06.06.22 7:58",Android
3204,2840310,11.10.20 22:47,13.10.20 10:00,Android
3205,2968078,"05.02.22 5:45","05.02.22 5:47",Windows
3206,6145504,23.12.21 17:19,24.12.21 16:04,Android
3207,4659372,21.01.22 11:22,22.01.22 3:31,iOS
3208,8857342,24.07.22 21:33,26.07.22 4:52,MacOS
3209,8513493,27.06.22 11:21,28.06.22 9:23,Windows
3210,263450,26.03.21 10:09,26.03.21 23:55,Windows
3211,8343389,12.12.20 22:33,14.12.20 3:47,iOS
3212,7615686,11.10.21 10:51,12.10.21 12:15,iOS
3213,2627864,10.12.21 20:43,11.12.21 15:12,Android
3214,3348290,27.04.22 21:25,29.04.22 4:08,Windows
3215,2039915,"09.03.20 2:22",10.03.20 12:28,MacOS
3216,8790076,"05.03.23 2:16","05.03.23 20:56",Windows
3217,4617094,12.09.21 13:24,12.09.21 19:15,Ubuntu
3218,6740090,28.01.20 10:11,29.01.20 17:20,Windows
3219,9785684,11.03.23 7:43,11.03.23 11:33,MacOS
3220,2769270,"05.12.20 12:56","06.12.20 5:45",Android
3221,9589575,21.04.23 9:41,22.04.23 14:29,MacOS
3222,7586335,26.11.21 5:37,26.11.21 8:07,Windows
3223,8979408,12.04.20 21:52,12.04.20 22:06,Android
3224,4948747,18.11.21 17:05,18.11.21 18:58,Windows
3225,2565819,"06.08.21 0:36","07.08.21 6:57",Android
3226,3896175,14.07.21 13:56,15.07.21 15:16,Android
3227,2863917,19.10.20 16:57,20.10.20 3:41,Android
3228,3602877,15.11.21 22:11,15.11.21 23:21,MacOS
3229,7321157,14.05.20 8:23,14.05.20 21:05,MacOS
3230,6766988,26.02.22 1:38,26.02.22 21:16,iOS
3231,7253873,"08.09.22 15:08","09.09.22 15:45",Ubuntu
3232,5684078,"07.11.21 5:56","07.11.21 17:51",Windows
3233,4378452,22.12.21 20:35,22.12.21 22:12,Windows
3234,5001580,"06.02.21 18:09","07.02.21 16:19",Ubuntu
3235,1759350,"05.06.20 16:35","05.06.20 18:37",Ubuntu
3236,9851599,23.03.23 13:02,24.03.23 19:38,Windows
3237,7776169,19.12.22 15:11,20.12.22 10:48,Ubuntu
3238,7000636,14.11.22 2:48,14.11.22 20:12,MacOS
3239,3237649,30.01.21 15:21,31.01.21 17:58,iOS
3240,2437302,19.01.23 20:29,21.01.23 3:09,MacOS
